household_id,timestamp_utc,timestamp_local,reconstructed_load_kwh,was_reconstructed,reconstruction_method
MAC000016,2013-02-09 19:00:00+00:00,2013-02-09 19:00:00+00:00,0.01671859010801592,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-09 20:00:00+00:00,2013-02-09 20:00:00+00:00,0.013552190466346236,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-09 21:00:00+00:00,2013-02-09 21:00:00+00:00,0.012792254552345514,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-09 22:00:00+00:00,2013-02-09 22:00:00+00:00,0.01304556652367909,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-09 23:00:00+00:00,2013-02-09 23:00:00+00:00,0.01304556652367909,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 00:00:00+00:00,2013-02-10 00:00:00+00:00,0.013172222509345875,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 01:00:00+00:00,2013-02-10 01:00:00+00:00,0.012158974624011578,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 02:00:00+00:00,2013-02-10 02:00:00+00:00,0.012412286595345151,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 03:00:00+00:00,2013-02-10 03:00:00+00:00,0.009499198925009045,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 04:00:00+00:00,2013-02-10 04:00:00+00:00,0.011272382724344067,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 05:00:00+00:00,2013-02-10 05:00:00+00:00,0.009752510896342619,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 06:00:00+00:00,2013-02-10 06:00:00+00:00,0.011399038710010852,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 07:00:00+00:00,2013-02-10 07:00:00+00:00,0.013298878495012663,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 08:00:00+00:00,2013-02-10 08:00:00+00:00,0.009752510896342619,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 09:00:00+00:00,2013-02-10 09:00:00+00:00,0.020898237635019898,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 10:00:00+00:00,2013-02-10 10:00:00+00:00,0.022291453477354558,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 11:00:00+00:00,2013-02-10 11:00:00+00:00,0.015578686237014833,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 12:00:00+00:00,2013-02-10 12:00:00+00:00,0.0139321584233466,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 13:00:00+00:00,2013-02-10 13:00:00+00:00,0.013298878495012663,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 14:00:00+00:00,2013-02-10 14:00:00+00:00,0.013045566523679088,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 15:00:00+00:00,2013-02-10 15:00:00+00:00,0.013425534480679449,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 16:00:00+00:00,2013-02-10 16:00:00+00:00,0.012918910538012302,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 17:00:00+00:00,2013-02-10 17:00:00+00:00,0.014312126380346962,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 18:00:00+00:00,2013-02-10 18:00:00+00:00,0.016465278136682346,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 19:00:00+00:00,2013-02-10 19:00:00+00:00,0.01203231863834479,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 20:00:00+00:00,2013-02-10 20:00:00+00:00,0.012158974624011578,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 21:00:00+00:00,2013-02-10 21:00:00+00:00,0.016845246093682705,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 22:00:00+00:00,2013-02-10 22:00:00+00:00,0.009625854910675831,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-10 23:00:00+00:00,2013-02-10 23:00:00+00:00,0.015452030251348045,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 00:00:00+00:00,2013-02-11 00:00:00+00:00,0.012538942581011939,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 01:00:00+00:00,2013-02-11 01:00:00+00:00,0.011779006667011215,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 02:00:00+00:00,2013-02-11 02:00:00+00:00,0.011019070753010491,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 03:00:00+00:00,2013-02-11 03:00:00+00:00,0.00924588695367547,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 04:00:00+00:00,2013-02-11 04:00:00+00:00,0.0127922545523455,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 05:00:00+00:00,2013-02-11 05:00:00+00:00,0.011145726738677279,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 06:00:00+00:00,2013-02-11 06:00:00+00:00,0.007599359140007236,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 07:00:00+00:00,2013-02-11 07:00:00+00:00,0.013552190466346236,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 08:00:00+00:00,2013-02-11 08:00:00+00:00,0.009752510896342619,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 09:00:00+00:00,2013-02-11 09:00:00+00:00,0.018238461936017365,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 10:00:00+00:00,2013-02-11 10:00:00+00:00,0.015325374265681247,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 11:00:00+00:00,2013-02-11 11:00:00+00:00,0.015578686237014819,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 12:00:00+00:00,2013-02-11 12:00:00+00:00,0.00785267111134081,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 13:00:00+00:00,2013-02-11 13:00:00+00:00,0.013425534480679449,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 14:00:00+00:00,2013-02-11 14:00:00+00:00,0.012412286595345151,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 15:00:00+00:00,2013-02-11 15:00:00+00:00,0.013805502437679812,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 16:00:00+00:00,2013-02-11 16:00:00+00:00,0.00911923096800867,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 17:00:00+00:00,2013-02-11 17:00:00+00:00,0.016971902079349493,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 18:00:00+00:00,2013-02-11 18:00:00+00:00,0.015198718280014472,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 19:00:00+00:00,2013-02-11 19:00:00+00:00,0.0139321584233466,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 20:00:00+00:00,2013-02-11 20:00:00+00:00,0.012158974624011578,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 21:00:00+00:00,2013-02-11 21:00:00+00:00,0.016971902079349493,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 22:00:00+00:00,2013-02-11 22:00:00+00:00,0.00835929505400796,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-11 23:00:00+00:00,2013-02-11 23:00:00+00:00,0.016591934122349133,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 00:00:00+00:00,2013-02-12 00:00:00+00:00,0.010132478853342982,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 01:00:00+00:00,2013-02-12 01:00:00+00:00,0.011779006667011215,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 02:00:00+00:00,2013-02-12 02:00:00+00:00,0.014185470394680174,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 03:00:00+00:00,2013-02-12 03:00:00+00:00,0.00924588695367547,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 04:00:00+00:00,2013-02-12 04:00:00+00:00,0.010512446810343341,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 05:00:00+00:00,2013-02-12 05:00:00+00:00,0.0138055024376798,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 06:00:00+00:00,2013-02-12 06:00:00+00:00,0.00924588695367547,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 07:00:00+00:00,2013-02-12 07:00:00+00:00,0.011399038710010852,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 08:00:00+00:00,2013-02-12 08:00:00+00:00,0.011905662652678003,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 09:00:00+00:00,2013-02-12 09:00:00+00:00,0.01925170982135165,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 10:00:00+00:00,2013-02-12 10:00:00+00:00,0.012918910538012302,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 11:00:00+00:00,2013-02-12 11:00:00+00:00,0.00886591899667511,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 12:00:00+00:00,2013-02-12 12:00:00+00:00,0.012665598566678727,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 13:00:00+00:00,2013-02-12 13:00:00+00:00,0.01152569469567764,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 14:00:00+00:00,2013-02-12 14:00:00+00:00,0.011019070753010491,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 15:00:00+00:00,2013-02-12 15:00:00+00:00,0.01798514996468379,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 16:00:00+00:00,2013-02-12 16:00:00+00:00,0.011399038710010852,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 17:00:00+00:00,2013-02-12 17:00:00+00:00,0.016971902079349493,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 18:00:00+00:00,2013-02-12 18:00:00+00:00,0.013932158423346601,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 19:00:00+00:00,2013-02-12 19:00:00+00:00,0.013678846452013026,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 20:00:00+00:00,2013-02-12 20:00:00+00:00,0.01532537426568126,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 21:00:00+00:00,2013-02-12 21:00:00+00:00,0.013678846452013026,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 22:00:00+00:00,2013-02-12 22:00:00+00:00,0.00835929505400796,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-12 23:00:00+00:00,2013-02-12 23:00:00+00:00,0.016845246093682705,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 00:00:00+00:00,2013-02-13 00:00:00+00:00,0.013425534480679449,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 01:00:00+00:00,2013-02-13 01:00:00+00:00,0.01621196616534877,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 02:00:00+00:00,2013-02-13 02:00:00+00:00,0.010892414767343704,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 03:00:00+00:00,2013-02-13 03:00:00+00:00,0.012412286595345151,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 04:00:00+00:00,2013-02-13 04:00:00+00:00,0.010892414767343704,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 05:00:00+00:00,2013-02-13 05:00:00+00:00,0.010892414767343704,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 06:00:00+00:00,2013-02-13 06:00:00+00:00,0.0139321584233466,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 07:00:00+00:00,2013-02-13 07:00:00+00:00,0.007599359140007236,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 08:00:00+00:00,2013-02-13 08:00:00+00:00,0.013678846452013024,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 09:00:00+00:00,2013-02-13 09:00:00+00:00,0.011905662652678003,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 10:00:00+00:00,2013-02-13 10:00:00+00:00,0.013678846452013024,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 11:00:00+00:00,2013-02-13 11:00:00+00:00,0.011905662652678003,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 12:00:00+00:00,2013-02-13 12:00:00+00:00,0.013678846452013024,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 13:00:00+00:00,2013-02-13 13:00:00+00:00,0.014185470394680174,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 14:00:00+00:00,2013-02-13 14:00:00+00:00,0.012412286595345151,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 15:00:00+00:00,2013-02-13 15:00:00+00:00,0.0139321584233466,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 16:00:00+00:00,2013-02-13 16:00:00+00:00,0.014185470394680174,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 17:00:00+00:00,2013-02-13 17:00:00+00:00,0.01671859010801592,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 18:00:00+00:00,2013-02-13 18:00:00+00:00,0.011145726738677279,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 19:00:00+00:00,2013-02-13 19:00:00+00:00,0.01671859010801592,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 20:00:00+00:00,2013-02-13 20:00:00+00:00,0.013678846452013024,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 21:00:00+00:00,2013-02-13 21:00:00+00:00,0.016971902079349493,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 22:00:00+00:00,2013-02-13 22:00:00+00:00,0.011652350681344428,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-13 23:00:00+00:00,2013-02-13 23:00:00+00:00,0.014185470394680174,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 00:00:00+00:00,2013-02-14 00:00:00+00:00,0.016845246093682705,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 01:00:00+00:00,2013-02-14 01:00:00+00:00,0.011779006667011215,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 02:00:00+00:00,2013-02-14 02:00:00+00:00,0.0139321584233466,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 03:00:00+00:00,2013-02-14 03:00:00+00:00,0.010639102796010129,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 04:00:00+00:00,2013-02-14 04:00:00+00:00,0.010765758781676916,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 05:00:00+00:00,2013-02-14 05:00:00+00:00,0.013678846452013024,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 06:00:00+00:00,2013-02-14 06:00:00+00:00,0.009119230968008684,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 07:00:00+00:00,2013-02-14 07:00:00+00:00,0.01152569469567764,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 08:00:00+00:00,2013-02-14 08:00:00+00:00,0.012285630609678366,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 09:00:00+00:00,2013-02-14 09:00:00+00:00,0.022418109463021335,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 10:00:00+00:00,2013-02-14 10:00:00+00:00,0.026091133047358175,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 11:00:00+00:00,2013-02-14 11:00:00+00:00,0.05382879390838458,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 12:00:00+00:00,2013-02-14 12:00:00+00:00,0.03090406050269609,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 13:00:00+00:00,2013-02-14 13:00:00+00:00,0.03305721225903148,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 14:00:00+00:00,2013-02-14 14:00:00+00:00,0.025457853119024227,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 15:00:00+00:00,2013-02-14 15:00:00+00:00,0.023431357348355643,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 16:00:00+00:00,2013-02-14 16:00:00+00:00,0.010385790824676553,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 17:00:00+00:00,2013-02-14 17:00:00+00:00,0.017985149964683794,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 18:00:00+00:00,2013-02-14 18:00:00+00:00,0.015198718280014472,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 19:00:00+00:00,2013-02-14 19:00:00+00:00,0.019631677778352015,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 20:00:00+00:00,2013-02-14 20:00:00+00:00,0.01481875032301411,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 21:00:00+00:00,2013-02-14 21:00:00+00:00,0.014058814409013375,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 22:00:00+00:00,2013-02-14 22:00:00+00:00,0.017225214050683068,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-14 23:00:00+00:00,2013-02-14 23:00:00+00:00,0.015198718280014472,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 00:00:00+00:00,2013-02-15 00:00:00+00:00,0.01152569469567764,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 01:00:00+00:00,2013-02-15 01:00:00+00:00,0.016338622151015558,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 02:00:00+00:00,2013-02-15 02:00:00+00:00,0.009372542939342258,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 03:00:00+00:00,2013-02-15 03:00:00+00:00,0.00975251089634262,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 04:00:00+00:00,2013-02-15 04:00:00+00:00,0.01342553448067945,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 05:00:00+00:00,2013-02-15 05:00:00+00:00,0.009625854910675831,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 06:00:00+00:00,2013-02-15 06:00:00+00:00,0.012412286595345151,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 07:00:00+00:00,2013-02-15 07:00:00+00:00,0.009625854910675831,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 08:00:00+00:00,2013-02-15 08:00:00+00:00,0.014058814409013387,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 09:00:00+00:00,2013-02-15 09:00:00+00:00,0.011019070753010491,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 10:00:00+00:00,2013-02-15 10:00:00+00:00,0.009372542939342258,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 11:00:00+00:00,2013-02-15 11:00:00+00:00,0.018745085878684516,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 12:00:00+00:00,2013-02-15 12:00:00+00:00,0.010892414767343704,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 13:00:00+00:00,2013-02-15 13:00:00+00:00,0.01570534222268162,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 14:00:00+00:00,2013-02-15 14:00:00+00:00,0.009499198925009045,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 15:00:00+00:00,2013-02-15 15:00:00+00:00,0.012538942581011939,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 16:00:00+00:00,2013-02-15 16:00:00+00:00,0.013805502437679812,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 17:00:00+00:00,2013-02-15 17:00:00+00:00,0.014185470394680174,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 18:00:00+00:00,2013-02-15 18:00:00+00:00,0.019505021792685238,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 19:00:00+00:00,2013-02-15 19:00:00+00:00,0.014438782366013746,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 20:00:00+00:00,2013-02-15 20:00:00+00:00,0.012918910538012288,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 21:00:00+00:00,2013-02-15 21:00:00+00:00,0.01709855806501628,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 22:00:00+00:00,2013-02-15 22:00:00+00:00,0.010512446810343341,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-15 23:00:00+00:00,2013-02-15 23:00:00+00:00,0.015831998208348408,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-16 00:00:00+00:00,2013-02-16 00:00:00+00:00,0.014692094337347321,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-16 01:00:00+00:00,2013-02-16 01:00:00+00:00,0.013678846452013012,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-16 02:00:00+00:00,2013-02-16 02:00:00+00:00,0.01304556652367909,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
MAC000016,2013-02-16 03:00:00+00:00,2013-02-16 03:00:00+00:00,0.009499198925009045,True,2012 same-household median: same month + weekday + local hour + UTC offset; scaled to observed 2013 household demand level
